player_id,player_name,season,round_number,round_pick,overall_pick,draft_type,team_id,team_city,team_nickname,team_abbreviation,organization,organization_type,player_profile_flag,team_name,position,height,height_ft_in,height_shoes,height_shoes_ft_in,weight,wingspan,wingspan_ft_in,standing_reach,standing_reach_ft_in,body_fat_pct,hand_length,hand_width,standing_vertical_leap,max_vertical_leap,modified_lane_agility_time,three_quarter_sprint,bench_press
203078,Bradley Beal,2012,1,3,3,Draft,1610612764,Washington,Wizards,WAS,Florida,College/University,1,Washington Wizards,SG,75.25,6' 3.25'',76.75,6' 4.75'',201.8,80.0,6' 8'',100.0,8' 4'',6.0,8.5,9.0,33.0,39.0,,3.28,8.0
203079,Dion Waiters,2012,1,4,4,Draft,1610612739,Cleveland,Cavaliers,CLE,Syracuse,College/University,1,Cleveland Cavaliers,SG,74.5,6' 2.5'',76.0,6' 4'',221.0,79.25,6' 7.25'',98.0,8' 2'',8.5,8.5,9.5,,,,,
203080,Thomas Robinson,2012,1,5,5,Draft,1610612758,Sacramento,Kings,SAC,Kansas,College/University,1,Sacramento Kings,PF,79.75,6' 7.75'',80.75,6' 8.75'',244.2,87.25,7' 3.25'',106.0,8' 10'',5.0,9.75,10.5,28.5,35.5,,3.17,15.0
203081,Damian Lillard,2012,1,6,6,Draft,1610612757,Portland,Trail Blazers,POR,Weber State,College/University,1,Portland Trail Blazers,PG,73.75,6' 1.75'',74.75,6' 2.75'',188.8,79.75,6' 7.75'',95.5,7' 11.5'',5.9,8.75,9.75,34.5,39.5,,3.34,13.0
203084,Harrison Barnes,2012,1,7,7,Draft,1610612744,Golden State,Warriors,GSW,North Carolina,College/University,1,Golden State Warriors,SF-SG,79.0,6' 7'',80.0,6' 8'',227.8,83.25,6' 11.25'',101.5,8' 5.5'',9.6,9.0,8.5,38.0,39.5,,3.16,15.0
203082,Terrence Ross,2012,1,8,8,Draft,1610612761,Toronto,Raptors,TOR,Washington,College/University,1,Toronto Raptors,SG-SF,78.0,6' 6'',79.0,6' 7'',196.6,79.25,6' 7.25'',100.5,8' 4.5'',3.2,8.75,10.25,31.0,37.5,,3.28,2.0
203083,Andre Drummond,2012,1,9,9,Draft,1610612765,Detroit,Pistons,DET,Connecticut,College/University,1,Detroit Pistons,C,81.75,6' 9.75'',83.75,6' 11.75'',278.6,90.25,7' 6.25'',109.5,9' 1.5'',7.5,9.5,9.5,31.5,33.5,,3.39,10.0
203085,Austin Rivers,2012,1,10,10,Draft,1610612740,New Orleans,Pelicans,NOP,Duke,College/University,1,New Orleans Pelicans,SG-PG,75.5,6' 3.5'',77.0,6' 5'',202.8,79.25,6' 7.25'',96.5,8' 0.5'',6.2,8.5,10.0,32.5,37.5,,3.32,1.0
203086,Meyers Leonard,2012,1,11,11,Draft,1610612757,Portland,Trail Blazers,POR,Illinois,College/University,1,Portland Trail Blazers,C,83.75,6' 11.75'',85.25,7' 1.25'',249.8,87.0,7' 3'',108.0,9' 0'',5.7,9.25,11.0,30.0,32.5,,3.41,19.0
203087,Jeremy Lamb,2012,1,12,12,Draft,1610612745,Houston,Rockets,HOU,Connecticut,College/University,1,Houston Rockets,SG,76.0,6' 4'',77.25,6' 5.25'',179.2,83.0,6' 11'',102.0,8' 6'',4.5,8.75,9.25,31.5,38.0,,3.25,5.0
203088,Kendall Marshall,2012,1,13,13,Draft,1610612756,Phoenix,Suns,PHX,North Carolina,College/University,1,Phoenix Suns,PG,75.25,6' 3.25'',76.25,6' 4.25'',198.4,77.5,6' 5.5'',96.0,8' 0'',7.8,8.5,9.0,31.0,37.0,,3.23,
203089,John Henson,2012,1,14,14,Draft,1610612749,Milwaukee,Bucks,MIL,North Carolina,College/University,1,Milwaukee Bucks,PF,81.0,6' 9'',82.5,6' 10.5'',216.0,89.0,7' 5'',112.0,9' 4'',8.6,9.25,10.0,25.5,30.0,,,5.0
203090,Maurice Harkless,2012,1,15,15,Draft,1610612755,Philadelphia,76ers,PHI,St. John's (NY),College/University,1,Philadelphia 76ers,SF,79.25,6' 7.25'',80.75,6' 8.75'',206.6,84.0,7' 0'',102.5,8' 6.5'',5.3,9.25,10.25,32.5,37.0,,3.25,5.0
203091,Royce White,2012,1,16,16,Draft,1610612745,Houston,Rockets,HOU,Iowa State,College/University,1,Houston Rockets,PF,79.0,6' 7'',80.0,6' 8'',260.6,84.0,7' 0'',104.5,8' 8.5'',10.6,9.5,11.5,,,,,
203092,Tyler Zeller,2012,1,17,17,Draft,1610612742,Dallas,Mavericks,DAL,North Carolina,College/University,1,Dallas Mavericks,PF-C,83.25,6' 11.25'',84.5,7' 0.5'',247.4,84.0,7' 0'',104.5,8' 8.5'',6.4,9.0,9.75,30.0,34.0,,3.4,16.0
203093,Terrence Jones,2012,1,18,18,Draft,1610612745,Houston,Rockets,HOU,Kentucky,College/University,1,Houston Rockets,PF-SF,80.25,6' 8.25'',81.5,6' 9.5'',252.0,86.25,7' 2.25'',107.0,8' 11'',7.7,9.0,10.0,29.5,34.5,,3.4,12.0
203094,Andrew Nicholson,2012,1,19,19,Draft,1610612753,Orlando,Magic,ORL,St. Bonaventure,College/University,1,Orlando Magic,PF,80.5,6' 8.5'',81.5,6' 9.5'',234.0,88.0,7' 4'',107.0,8' 11'',7.6,10.0,10.75,28.5,30.5,,3.67,10.0
203096,Jared Sullinger,2012,1,21,21,Draft,1610612738,Boston,Celtics,BOS,Ohio State,College/University,1,Boston Celtics,PF,79.75,6' 7.75'',81.0,6' 9'',268.2,85.25,7' 1.25'',105.5,8' 9.5'',10.7,9.25,9.75,29.5,31.0,,3.81,9.0
203097,Fab Melo,2012,1,22,22,Draft,1610612738,Boston,Celtics,BOS,Syracuse,College/University,1,Boston Celtics,C,82.75,6' 10.75'',84.0,7' 0'',255.0,86.5,7' 2.5'',110.0,9' 2'',9.2,9.0,10.0,29.5,31.0,,3.44,9.0
203098,John Jenkins,2012,1,23,23,Draft,1610612737,Atlanta,Hawks,ATL,Vanderbilt,College/University,1,Atlanta Hawks,SG,75.25,6' 3.25'',76.25,6' 4.25'',212.0,80.5,6' 8.5'',98.0,8' 2'',7.1,9.0,9.0,30.5,36.5,,3.37,10.0
203099,Jared Cunningham,2012,1,24,24,Draft,1610612739,Cleveland,Cavaliers,CLE,Oregon State,College/University,1,Cleveland Cavaliers,SG-PG,75.5,6' 3.5'',77.0,6' 5'',187.6,78.5,6' 6.5'',98.0,8' 2'',3.6,8.25,9.0,,,,,4.0
203100,Tony Wroten,2012,1,25,25,Draft,1610612763,Memphis,Grizzlies,MEM,Washington,College/University,1,Memphis Grizzlies,PG,76.75,6' 4.75'',78.0,6' 6'',203.2,81.0,6' 9'',101.0,8' 5'',5.2,8.0,9.0,30.0,35.5,,3.24,0.0
203101,Miles Plumlee,2012,1,26,26,Draft,1610612754,Indiana,Pacers,IND,Duke,College/University,1,Indiana Pacers,PF-C,82.5,6' 10.5'',83.75,6' 11.75'',252.4,84.75,7' 0.75'',105.5,8' 9.5'',11.4,9.25,9.0,34.0,40.5,,3.36,15.0
203102,Arnett Moultrie,2012,1,27,27,Draft,1610612748,Miami,Heat,MIA,Mississippi State,College/University,1,Miami Heat,PF,81.5,6' 9.5'',82.75,6' 10.75'',232.8,86.25,7' 2.25'',106.5,8' 10.5'',7.7,9.25,9.25,33.5,37.5,,3.22,10.0
203103,Perry Jones III,2012,1,28,28,Draft,1610612760,Oklahoma City,Thunder,OKC,Baylor,College/University,1,Oklahoma City Thunder,PF-SF,82.25,6' 10.25'',83.25,6' 11.25'',233.8,85.75,7' 1.75'',107.0,8' 11'',4.6,9.25,9.5,33.0,38.5,,3.19,11.0
203104,Marquis Teague,2012,1,29,29,Draft,1610612741,Chicago,Bulls,CHI,Kentucky,College/University,1,Chicago Bulls,PG,73.0,6' 1'',74.0,6' 2'',179.8,79.25,6' 7.25'',96.5,8' 0.5'',6.3,8.25,7.75,32.5,40.5,,3.19,8.0
203105,Festus Ezeli,2012,1,30,30,Draft,1610612744,Golden State,Warriors,GSW,Vanderbilt,College/University,1,Golden State Warriors,C-PF,81.75,6' 9.75'',83.5,6' 11.5'',264.2,89.75,7' 5.75'',108.0,9' 0'',5.5,9.0,10.75,34.0,33.5,,3.29,18.0
203106,Jeffery Taylor,2012,2,1,31,Draft,1610612766,Charlotte,Hornets,CHA,Vanderbilt,College/University,1,Charlotte Hornets,SF-SG,78.0,6' 6'',79.25,6' 7.25'',212.8,78.25,6' 6.25'',101.5,8' 5.5'',4.2,8.25,9.75,33.5,40.0,,3.29,15.0
203107,Tomas Satoransky,2012,2,2,32,Draft,1610612764,Washington,Wizards,WAS,CB Sevilla (Spain),Other Team/Club,1,Washington Wizards,PG-SG,78.5,6' 6.5'',79.5,6' 7.5'',200.6,79.25,6' 7.25'',100.0,8' 4'',5.2,8.5,9.5,,,,,
203108,Bernard James,2012,2,3,33,Draft,1610612739,Cleveland,Cavaliers,CLE,Florida State,College/University,1,Cleveland Cavaliers,PF,80.75,6' 8.75'',82.0,6' 10'',229.8,87.0,7' 3'',108.5,9' 0.5'',5.0,9.0,9.25,30.0,32.5,,3.4,6.0
203109,Jae Crowder,2012,2,4,34,Draft,1610612739,Cleveland,Cavaliers,CLE,Marquette,College/University,1,Cleveland Cavaliers,SF,76.75,6' 4.75'',78.5,6' 6.5'',241.2,81.25,6' 9.25'',99.5,8' 3.5'',9.0,9.5,10.5,31.0,34.5,,3.37,20.0
203110,Draymond Green,2012,2,5,35,Draft,1610612744,Golden State,Warriors,GSW,Michigan State,College/University,1,Golden State Warriors,PF-SF,77.75,6' 5.75'',79.5,6' 7.5'',235.6,85.25,7' 1.25'',105.0,8' 9'',11.3,9.0,9.5,28.0,33.0,,3.4,9.0
203111,Orlando Johnson,2012,2,6,36,Draft,1610612758,Sacramento,Kings,SAC,California-Santa Barbara,College/University,1,Sacramento Kings,SG,75.75,6' 3.75'',77.25,6' 5.25'',223.8,83.25,6' 11.25'',99.0,8' 3'',7.0,9.0,9.5,32.0,39.5,,3.25,13.0
203112,Quincy Acy,2012,2,7,37,Draft,1610612761,Toronto,Raptors,TOR,Baylor,College/University,1,Toronto Raptors,PF,78.5,6' 6.5'',79.75,6' 7.75'',223.8,86.75,7' 2.75'',106.5,8' 10.5'',7.1,9.5,11.0,32.0,37.0,,3.28,13.0
203113,Quincy Miller,2012,2,8,38,Draft,1610612743,Denver,Nuggets,DEN,Baylor,College/University,1,Denver Nuggets,SF,80.75,6' 8.75'',82.0,6' 10'',218.7,85.25,7' 1.25'',105.0,8' 9'',7.8,9.25,10.25,30.5,36.0,,3.48,8.0
203114,Khris Middleton,2012,2,9,39,Draft,1610612765,Detroit,Pistons,DET,Texas A&M,College/University,1,Detroit Pistons,SF,78.75,6' 6.75'',80.25,6' 8.25'',216.2,82.75,6' 10.75'',103.0,8' 7'',7.8,9.0,9.0,28.0,31.0,,3.47,4.0
203115,Will Barton,2012,2,10,40,Draft,1610612757,Portland,Trail Blazers,POR,Memphis,College/University,1,Portland Trail Blazers,SG-SF,77.0,6' 5'',78.0,6' 6'',174.4,81.75,6' 9.75'',102.5,8' 6.5'',4.1,9.0,9.5,30.0,34.0,,3.6,0.0
203116,Tyshawn Taylor,2012,2,11,41,Draft,1610612757,Portland,Trail Blazers,POR,Kansas,College/University,1,Portland Trail Blazers,PG,74.75,6' 2.75'',76.0,6' 4'',177.0,78.25,6' 6.25'',97.5,8' 1.5'',4.2,8.75,8.75,32.0,36.5,,3.2,0.0
203117,Doron Lamb,2012,2,12,42,Draft,1610612749,Milwaukee,Bucks,MIL,Kentucky,College/University,1,Milwaukee Bucks,SG-PG,75.25,6' 3.25'',76.75,6' 4.75'',199.4,78.75,6' 6.75'',98.5,8' 2.5'',6.7,8.5,8.75,29.0,33.5,,3.41,2.0
203118,Mike Scott,2012,2,13,43,Draft,1610612737,Atlanta,Hawks,ATL,Virginia,College/University,1,Atlanta Hawks,PF,79.25,6' 7.25'',80.75,6' 8.75'',240.8,82.75,6' 10.75'',104.0,8' 8'',10.6,8.5,9.0,27.0,32.5,,3.44,14.0
203119,Kim English,2012,2,14,44,Draft,1610612765,Detroit,Pistons,DET,Missouri,College/University,1,Detroit Pistons,SG,76.5,6' 4.5'',77.75,6' 5.75'',192.0,78.5,6' 6.5'',98.0,8' 2'',4.3,8.5,8.75,29.0,36.5,,3.33,
203121,Darius Miller,2012,2,16,46,Draft,1610612740,New Orleans,Pelicans,NOP,Kentucky,College/University,1,New Orleans Pelicans,SF-SG,78.0,6' 6'',79.5,6' 7.5'',233.4,81.0,6' 9'',101.0,8' 5'',7.5,8.5,8.75,33.0,37.0,,3.31,14.0
203122,Kevin Murphy,2012,2,17,47,Draft,1610612762,Utah,Jazz,UTA,Tennessee Tech,College/University,1,Utah Jazz,SG,77.0,6' 5'',78.25,6' 6.25'',194.0,78.75,6' 6.75'',99.0,8' 3'',5.8,8.5,8.5,31.0,36.5,,3.42,11.0
203124,Kyle O'Quinn,2012,2,19,49,Draft,1610612753,Orlando,Magic,ORL,Norfolk State,College/University,1,Orlando Magic,PF,80.5,6' 8.5'',82.0,6' 10'',240.8,88.75,7' 4.75'',106.5,8' 10.5'',8.0,9.5,10.0,31.5,31.5,,3.53,
203126,Kris Joseph,2012,2,21,51,Draft,1610612738,Boston,Celtics,BOS,Syracuse,College/University,1,Boston Celtics,SG,78.0,6' 6'',79.0,6' 7'',215.0,83.0,6' 11'',104.0,8' 8'',8.6,9.0,9.0,28.5,35.0,,3.46,6.0
203130,Darius Johnson-Odom,2012,2,25,55,Draft,1610612742,Dallas,Mavericks,DAL,Marquette,College/University,1,Dallas Mavericks,SG,73.5,6' 1.5'',75.0,6' 3'',212.0,79.0,6' 7'',96.0,8' 0'',7.0,8.75,8.75,33.5,41.5,,3.21,17.0
203133,Robbie Hummel,2012,2,28,58,Draft,1610612750,Minnesota,Timberwolves,MIN,Purdue,College/University,1,Minnesota Timberwolves,SF,79.25,6' 7.25'',80.5,6' 8.5'',218.0,80.5,6' 8.5'',102.0,8' 6'',9.4,8.5,9.5,27.5,30.0,,3.41,13.0
203134,Marcus Denmon,2012,2,29,59,Draft,1610612759,San Antonio,Spurs,SAS,Missouri,College/University,0,San Antonio Spurs,SG,74.25,6' 2.25'',75.25,6' 3.25'',188.2,77.0,6' 5'',94.5,7' 10.5'',6.6,8.25,9.75,33.5,40.0,,3.19,8.0
202681,Kyrie Irving,2011,1,1,1,Draft,1610612739,Cleveland,Cavaliers,CLE,Duke,College/University,1,Cleveland Cavaliers,PG,73.75,6' 1.75'',75.5,6' 3.5'',191.0,76.0,6' 4'',99.0,8' 3'',10.2,8.25,9.25,,,,,
202682,Derrick Williams,2011,1,2,2,Draft,1610612750,Minnesota,Timberwolves,MIN,Arizona,College/University,1,Minnesota Timberwolves,PF-SF,79.25,6' 7.25'',80.75,6' 8.75'',248.4,85.5,7' 1.5'',108.0,9' 0'',10.8,9.0,9.75,29.0,34.5,,3.23,19.0
202683,Enes Freedom,2011,1,3,3,Draft,1610612762,Utah,Jazz,UTA,Kentucky,College/University,1,Utah Jazz,PF-C,81.75,6' 9.75'',83.25,6' 11.25'',259.2,85.5,7' 1.5'',109.5,9' 1.5'',5.9,9.5,10.75,26.0,32.5,,3.26,14.0
202684,Tristan Thompson,2011,1,4,4,Draft,1610612739,Cleveland,Cavaliers,CLE,Texas,College/University,1,Cleveland Cavaliers,PF,79.5,6' 7.5'',80.75,6' 8.75'',227.4,85.25,7' 1.25'',108.5,9' 0.5'',6.2,8.75,9.25,30.0,35.0,,3.26,9.0
202688,Brandon Knight,2011,1,8,8,Draft,1610612765,Detroit,Pistons,DET,Kentucky,College/University,1,Detroit Pistons,PG,73.5,6' 1.5'',75.25,6' 3.25'',176.8,78.75,6' 6.75'',98.5,8' 2.5'',4.2,8.25,9.5,29.0,37.5,,3.07,10.0
202689,Kemba Walker,2011,1,9,9,Draft,1610612766,Charlotte,Hornets,CHA,Connecticut,College/University,1,Charlotte Hornets,PG,71.5,5' 11.5'',73.0,6' 1'',184.0,75.5,6' 3.5'',91.5,7' 7.5'',5.9,8.0,9.0,32.0,39.5,,3.16,7.0
202691,Klay Thompson,2011,1,11,11,Draft,1610612744,Golden State,Warriors,GSW,Washington State,College/University,1,Golden State Warriors,SG,77.75,6' 5.75'',79.25,6' 7.25'',205.6,81.0,6' 9'',103.5,8' 7.5'',8.0,8.75,9.25,26.5,31.5,,3.24,5.0
202692,Alec Burks,2011,1,12,12,Draft,1610612762,Utah,Jazz,UTA,Colorado,College/University,1,Utah Jazz,SG,77.0,6' 5'',78.0,6' 6'',192.6,82.0,6' 10'',103.5,8' 7.5'',5.1,9.0,8.25,29.0,36.0,,3.17,5.0
202693,Markieff Morris,2011,1,13,13,Draft,1610612756,Phoenix,Suns,PHX,Kansas,College/University,1,Phoenix Suns,PF,79.75,6' 7.75'',81.25,6' 9.25'',240.8,82.75,6' 10.75'',106.5,8' 10.5'',10.2,8.5,8.25,27.0,31.5,,3.4,11.0
202694,Marcus Morris Sr.,2011,1,14,14,Draft,1610612745,Houston,Rockets,HOU,Kansas,College/University,1,Houston Rockets,PF-SF,79.0,6' 7'',80.75,6' 8.75'',229.6,82.0,6' 10'',105.5,8' 9.5'',8.0,8.25,8.5,29.0,33.0,,3.15,11.0
202695,Kawhi Leonard,2011,1,15,15,Draft,1610612754,Indiana,Pacers,IND,San Diego State,College/University,1,Indiana Pacers,SF,78.0,6' 6'',79.0,6' 7'',227.4,87.0,7' 3'',106.0,8' 10'',5.4,9.75,11.25,25.5,32.0,,3.15,3.0
202696,Nikola Vucevic,2011,1,16,16,Draft,1610612755,Philadelphia,76ers,PHI,Southern California,College/University,1,Philadelphia 76ers,PF-C,82.25,6' 10.25'',83.75,6' 11.75'',259.8,88.5,7' 4.5'',112.5,9' 4.5'',6.1,9.25,10.25,23.5,25.0,,3.27,8.0
202697,Iman Shumpert,2011,1,17,17,Draft,1610612752,New York,Knicks,NYK,Georgia Tech,College/University,1,New York Knicks,PG-SG,76.25,6' 4.25'',77.5,6' 5.5'',221.8,81.5,6' 9.5'',99.5,8' 3.5'',6.5,9.0,9.0,36.5,42.0,,3.18,18.0
202698,Chris Singleton,2011,1,18,18,Draft,1610612764,Washington,Wizards,WAS,Florida State,College/University,1,Washington Wizards,SF,79.75,6' 7.75'',81.0,6' 9'',230.2,85.0,7' 1'',103.5,8' 7.5'',7.4,9.25,10.0,30.5,37.5,,3.09,15.0
202699,Tobias Harris,2011,1,19,19,Draft,1610612766,Charlotte,Hornets,CHA,Tennessee,College/University,1,Charlotte Hornets,SF-PF,78.5,6' 6.5'',79.75,6' 7.75'',222.8,83.0,6' 11'',103.5,8' 7.5'',8.4,8.75,9.0,31.5,37.5,,3.17,12.0
202701,Nolan Smith,2011,1,21,21,Draft,1610612757,Portland,Trail Blazers,POR,Duke,College/University,1,Portland Trail Blazers,PG,73.5,6' 1.5'',75.5,6' 3.5'',187.6,77.5,6' 5.5'',99.0,8' 3'',5.6,8.5,9.25,28.5,34.0,,3.17,9.0
202702,Kenneth Faried,2011,1,22,22,Draft,1610612743,Denver,Nuggets,DEN,Morehead State,College/University,1,Denver Nuggets,PF,78.0,6' 6'',79.5,6' 7.5'',224.6,84.0,7' 0'',108.0,9' 0'',6.3,8.5,10.25,30.5,35.0,,3.26,16.0
202705,MarShon Brooks,2011,1,25,25,Draft,1610612738,Boston,Celtics,BOS,Providence,College/University,1,Boston Celtics,SG,76.25,6' 4.25'',77.25,6' 5.25'',194.6,85.0,7' 1'',101.0,8' 5'',5.2,9.0,10.5,34.0,38.5,,3.09,5.0
202706,Jordan Hamilton,2011,1,26,26,Draft,1610612742,Dallas,Mavericks,DAL,Texas,College/University,1,Dallas Mavericks,SF,78.75,6' 6.75'',80.5,6' 8.5'',228.4,81.5,6' 9.5'',104.0,8' 8'',9.8,9.0,9.25,25.0,32.0,,3.3,7.0
202707,JaJuan Johnson,2011,1,27,27,Draft,1610612751,Brooklyn,Nets,BKN,Purdue,College/University,1,Brooklyn Nets,PF,81.0,6' 9'',82.0,6' 10'',219.8,86.0,7' 2'',107.5,8' 11.5'',7.5,9.0,10.0,33.5,38.0,,3.14,15.0
202708,Norris Cole,2011,1,28,28,Draft,1610612741,Chicago,Bulls,CHI,Cleveland State,College/University,1,Chicago Bulls,PG,72.25,6' 0.25'',73.75,6' 1.75'',174.4,74.25,6' 2.25'',95.5,7' 11.5'',4.7,8.5,9.5,29.5,38.5,,3.22,11.0
202709,Cory Joseph,2011,1,29,29,Draft,1610612759,San Antonio,Spurs,SAS,Texas,College/University,1,San Antonio Spurs,PG,74.0,6' 2'',75.25,6' 3.25'',186.2,77.5,6' 5.5'',99.0,8' 3'',9.7,8.5,10.5,27.5,35.0,,3.27,5.0
202710,Jimmy Butler,2011,1,30,30,Draft,1610612741,Chicago,Bulls,CHI,Marquette,College/University,1,Chicago Bulls,SF,78.0,6' 6'',79.75,6' 7.75'',222.2,79.5,6' 7.5'',101.5,8' 5.5'',5.4,9.0,9.0,32.0,39.0,,3.15,14.0
202712,Justin Harper,2011,2,2,32,Draft,1610612739,Cleveland,Cavaliers,CLE,Richmond,College/University,1,Cleveland Cavaliers,PF-SF,80.0,6' 8'',80.75,6' 8.75'',228.0,83.75,6' 11.75'',106.0,8' 10'',4.0,9.0,9.25,28.5,33.0,,3.3,19.0
202713,Kyle Singler,2011,2,3,33,Draft,1610612765,Detroit,Pistons,DET,Duke,College/University,1,Detroit Pistons,SF,79.5,6' 7.5'',80.5,6' 8.5'',228.0,82.1,6' 10.1'',106.0,8' 10'',10.0,8.25,8.75,23.0,30.0,,3.21,10.0
202714,Shelvin Mack,2011,2,4,34,Draft,1610612764,Washington,Wizards,WAS,Butler,College/University,1,Washington Wizards,PG,73.0,6' 1'',74.5,6' 2.5'',209.0,79.5,6' 7.5'',96.5,8' 0.5'',7.1,8.25,9.25,32.0,39.0,,3.18,17.0
202715,Tyler Honeycutt,2011,2,5,35,Draft,1610612758,Sacramento,Kings,SAC,California-Los Angeles,College/University,1,Sacramento Kings,SF,78.75,6' 6.75'',80.25,6' 8.25'',186.8,81.0,6' 9'',105.0,8' 9'',5.3,8.5,9.5,30.0,37.0,,3.07,
202716,Jordan Williams,2011,2,6,36,Draft,1610612751,Brooklyn,Nets,BKN,Maryland,College/University,1,Brooklyn Nets,PF,79.75,6' 7.75'',81.0,6' 9'',247.2,84.25,7' 0.25'',106.5,8' 10.5'',12.1,9.25,10.0,25.0,30.5,,3.45,10.0
202717,Trey Thompkins,2011,2,7,37,Draft,1610612746,Los Angeles,Clippers,LAC,Georgia,College/University,1,Los Angeles Clippers,PF,80.5,6' 8.5'',81.75,6' 9.75'',239.0,85.0,7' 1'',107.5,8' 11.5'',15.5,9.25,9.75,27.5,30.5,,3.41,15.0
202718,Chandler Parsons,2011,2,8,38,Draft,1610612745,Houston,Rockets,HOU,Florida,College/University,1,Houston Rockets,SF,80.75,6' 8.75'',81.75,6' 9.75'',221.2,81.5,6' 9.5'',104.5,8' 8.5'',7.0,8.25,10.0,25.5,31.5,,3.29,4.0
202719,Jeremy Tyler,2011,2,9,39,Draft,1610612766,Charlotte,Hornets,CHA,Tokyo Apache (Japan),Other Team/Club,1,Charlotte Hornets,PF-C,81.0,6' 9'',82.5,6' 10.5'',262.4,89.0,7' 5'',110.5,9' 2.5'',13.4,9.25,9.0,28.0,33.5,,3.29,10.0
202720,Jon Leuer,2011,2,10,40,Draft,1610612749,Milwaukee,Bucks,MIL,Wisconsin,College/University,1,Milwaukee Bucks,PF,82.0,6' 10'',83.5,6' 11.5'',223.2,84.0,7' 0'',105.5,8' 9.5'',5.4,8.75,9.75,29.5,36.5,,3.36,14.0
202721,Darius Morris,2011,2,11,41,Draft,1610612747,Los Angeles,Lakers,LAL,Michigan,College/University,1,Los Angeles Lakers,PG-SG,75.25,6' 3.25'',77.25,6' 5.25'',190.0,79.5,6' 7.5'',102.0,8' 6'',5.3,8.75,10.0,24.5,32.0,,3.2,12.0
202723,Malcolm Lee,2011,2,13,43,Draft,1610612741,Chicago,Bulls,CHI,California-Los Angeles,College/University,1,Chicago Bulls,SG,76.0,6' 4'',77.5,6' 5.5'',198.2,81.75,6' 9.75'',101.5,8' 5.5'',5.9,8.5,9.5,30.0,35.5,,3.09,17.0
202724,Charles Jenkins,2011,2,14,44,Draft,1610612744,Golden State,Warriors,GSW,Hofstra,College/University,1,Golden State Warriors,PG-SG,73.5,6' 1.5'',75.25,6' 3.25'',216.4,79.5,6' 7.5'',96.5,8' 0.5'',4.3,8.5,9.0,29.5,34.0,,3.18,16.0
202726,Andrew Goudelock,2011,2,16,46,Draft,1610612747,Los Angeles,Lakers,LAL,College of Charleston,College/University,1,Los Angeles Lakers,PG,73.25,6' 1.25'',74.75,6' 2.75'',197.6,76.25,6' 4.25'',96.5,8' 0.5'',9.9,8.25,9.25,32.5,37.0,,3.1,4.0
202727,Travis Leslie,2011,2,17,47,Draft,1610612746,Los Angeles,Clippers,LAC,Georgia,College/University,1,Los Angeles Clippers,SG,75.0,6' 3'',76.25,6' 4.25'',205.0,82.5,6' 10.5'',103.0,8' 7'',8.1,8.75,9.25,33.0,40.5,,3.13,10.0
202728,Keith Benson,2011,2,18,48,Draft,1610612737,Atlanta,Hawks,ATL,Oakland,College/University,1,Atlanta Hawks,C-PF,82.0,6' 10'',83.0,6' 11'',217.0,87.75,7' 3.75'',109.5,9' 1.5'',6.1,9.5,11.0,31.5,36.0,,3.35,12.0
202729,Josh Selby,2011,2,19,49,Draft,1610612763,Memphis,Grizzlies,MEM,Kansas,College/University,1,Memphis Grizzlies,SG-PG,73.75,6' 1.75'',75.0,6' 3'',194.6,77.25,6' 5.25'',98.0,8' 2'',7.9,8.5,9.0,29.5,42.0,,3.2,5.0
202739,Jon Diebler,2011,2,21,51,Draft,1610612757,Portland,Trail Blazers,POR,Ohio State,College/University,0,Portland Trail Blazers,SG,77.25,6' 5.25'',78.5,6' 6.5'',196.6,78.0,6' 6'',99.0,8' 3'',8.5,8.25,8.25,28.0,35.0,,3.37,2.0
202732,DeAndre Liggins,2011,2,23,53,Draft,1610612753,Orlando,Magic,ORL,Kentucky,College/University,1,Orlando Magic,SF-SG,77.0,6' 5'',78.25,6' 6.25'',202.2,83.0,6' 11'',103.5,8' 7.5'',5.0,8.75,10.0,27.0,31.0,,3.33,6.0
202734,E'Twaun Moore,2011,2,25,55,Draft,1610612738,Boston,Celtics,BOS,Purdue,College/University,1,Boston Celtics,SG,74.5,6' 2.5'',76.0,6' 4'',191.4,81.5,6' 9.5'',99.5,8' 3.5'',7.6,9.0,10.0,32.0,34.5,,3.31,
202738,Isaiah Thomas,2011,2,30,60,Draft,1610612758,Sacramento,Kings,SAC,Washington,College/University,1,Sacramento Kings,PG,68.75,5' 8.75'',70.25,5' 10.25'',186.0,73.75,6' 1.75'',91.5,7' 7.5'',6.7,8.25,9.0,31.5,40.0,,3.14,13.0
202322,John Wall,2010,1,1,1,Draft,1610612764,Washington,Wizards,WAS,Kentucky,College/University,1,Washington Wizards,PG,74.75,6' 2.75'',76.0,6' 4'',195.6,81.25,6' 9.25'',101.5,8' 5.5'',5.6,8.25,9.5,30.0,39.0,,3.14,
202323,Evan Turner,2010,1,2,2,Draft,1610612755,Philadelphia,76ers,PHI,Ohio State,College/University,1,Philadelphia 76ers,SG,77.75,6' 5.75'',79.0,6' 7'',213.8,80.0,6' 8'',103.5,8' 7.5'',8.6,8.75,9.5,27.5,34.5,,3.27,9.0
202324,Derrick Favors,2010,1,3,3,Draft,1610612751,Brooklyn,Nets,BKN,Georgia Tech,College/University,1,Brooklyn Nets,PF,80.75,6' 8.75'',82.25,6' 10.25'',245.2,88.0,7' 4'',110.0,9' 2'',6.5,8.75,9.25,31.5,35.5,,3.25,14.0
